SalesKey,DateKey,CustomerKey,ProductKey,SupplierKey,ChannelKey,OrderNumber,Quantity,UnitPrice,UnitCost,DiscountAmount,GrossRevenue,COGS,NetProfit,FinancialStatus,FulfillmentStatus,PaymentMethod,RiskLevel
28259,20231024,2515,1,1,2,#SYN-20508,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Credit Card,Low
28260,20231024,2515,531,1,1,#SYN-20508,1,499.0,355.07409481632266,0.0,499.0,355.07409481632266,143.92590518367734,paid,fulfilled,Credit Card,Low
28261,20250610,2515,672,1,1,#SYN-20509,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
28262,20251018,4512,1,1,1,#SYN-20510,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
28263,20251018,4512,1,1,2,#SYN-20510,1,999.0,549.45,199.8,999.0,549.45,249.75,paid,fulfilled,Cash on Delivery (COD),Low
28264,20251018,4512,69,1,2,#SYN-20510,1,250.0,130.0,0.0,250.0,130.0,120.0,paid,fulfilled,Cash on Delivery (COD),Low
28265,20251018,4512,1,1,1,#SYN-20510,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28266,20250425,2515,509,1,1,#SYN-20511,5,499.0,274.45000000000005,0.0,2495.0,1372.2500000000002,1122.7499999999998,paid,fulfilled,Cash on Delivery (COD),Medium
28267,20250425,2515,645,1,2,#SYN-20511,2,799.0,439.45000000000005,159.8,1598.0,878.9000000000001,559.3,paid,fulfilled,Cash on Delivery (COD),Medium
28268,20250425,2515,1,1,1,#SYN-20511,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Medium
28269,20230122,2515,1,1,1,#SYN-20512,1,999.0,549.45,199.8,999.0,549.45,249.75,paid,fulfilled,Cash on Delivery (COD),Low
28270,20230122,2515,641,1,1,#SYN-20512,1,799.0,568.5454945054946,0.0,799.0,568.5454945054946,230.45450549450538,paid,fulfilled,Cash on Delivery (COD),Low
28271,20240313,2515,329,1,1,#SYN-20513,1,700.0,385.00000000000006,0.0,700.0,385.00000000000006,314.99999999999994,paid,fulfilled,Credit Card,Low
28272,20240508,2515,1,1,1,#SYN-20514,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Cash on Delivery (COD),Low
28273,20240508,2515,506,1,1,#SYN-20514,1,499.0,355.07409481632266,0.0,499.0,355.07409481632266,143.92590518367734,paid,fulfilled,Cash on Delivery (COD),Low
28274,20230322,2515,641,1,1,#SYN-20515,2,799.0,568.5454945054946,0.0,1598.0,1137.0909890109892,460.90901098901077,paid,fulfilled,Cash on Delivery (COD),Low
28275,20230322,2515,1,1,2,#SYN-20515,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Cash on Delivery (COD),Low
28276,20230521,2515,1,1,1,#SYN-20516,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28277,20230521,2515,325,1,1,#SYN-20516,1,399.0,219.45000000000002,0.0,399.0,219.45000000000002,179.54999999999998,paid,fulfilled,Credit Card,Low
28278,20240212,2515,107,1,1,#SYN-20517,1,550.0,302.5,55.0,550.0,302.5,192.5,paid,fulfilled,Credit Card,Medium
28279,20251207,2515,1,1,1,#SYN-20518,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28280,20251207,2515,373,1,1,#SYN-20518,1,600.0,235.62231759656652,0.0,600.0,235.62231759656652,364.3776824034335,paid,fulfilled,Credit Card,Low
28281,20230219,2515,600,1,1,#SYN-20519,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
28282,20230219,2515,536,1,1,#SYN-20519,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
28283,20250222,49,149,1,1,#SYN-20520,1,150.0,130.0,0.0,150.0,130.0,20.0,paid,fulfilled,Cash on Delivery (COD),Low
28284,20240325,872,1,1,1,#SYN-20521,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28285,20240524,49,460,1,1,#SYN-20522,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Cash on Delivery (COD),Low
28286,20230415,49,1,1,1,#SYN-20523,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28287,20230409,49,155,1,1,#SYN-20524,1,299.0,164.45000000000002,0.0,299.0,164.45000000000002,134.54999999999998,paid,fulfilled,Mobile Wallet,Low
28288,20230629,2515,1,1,1,#SYN-20525,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28289,20250217,2515,278,1,1,#SYN-20526,1,649.0,461.8097946609086,0.0,649.0,461.8097946609086,187.1902053390914,paid,fulfilled,Credit Card,Low
28290,20251111,2515,142,1,2,#SYN-20527,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28291,20230315,2515,351,1,1,#SYN-20528,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Credit Card,Low
28292,20250728,3686,1,1,1,#SYN-20529,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
28293,20250828,5624,1,1,1,#SYN-20530,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Medium
28294,20250828,5624,573,1,1,#SYN-20530,1,800.0,440.00000000000006,0.0,800.0,440.00000000000006,359.99999999999994,paid,fulfilled,Cash on Delivery (COD),Medium
28295,20240108,2515,390,1,1,#SYN-20531,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Medium
28296,20230621,49,181,1,2,#SYN-20532,1,450.0,405.0,0.0,450.0,405.0,45.0,paid,fulfilled,Cash on Delivery (COD),Low
28297,20241125,2515,131,1,1,#SYN-20533,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28298,20230112,2515,245,1,2,#SYN-20534,2,600.0,405.0,120.0,1200.0,810.0,270.0,paid,fulfilled,Credit Card,Low
28299,20230407,3384,1,1,1,#SYN-20535,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,voided,fulfilled,Mobile Wallet,Low
28300,20240419,2515,122,1,1,#SYN-20536,1,550.0,302.5,55.0,550.0,302.5,192.5,paid,fulfilled,Cash on Delivery (COD),Low
28301,20250616,2515,440,1,2,#SYN-20537,1,500.0,275.0,0.0,500.0,275.0,225.0,pending,fulfilled,Cash on Delivery (COD),Low
28302,20250616,2515,1,1,1,#SYN-20537,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Cash on Delivery (COD),Low
28303,20231211,49,1,1,1,#SYN-20538,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,voided,fulfilled,Credit Card,Low
28304,20250201,2515,1,1,1,#SYN-20539,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28305,20231217,2515,521,1,1,#SYN-20540,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
28306,20231217,2515,1,1,1,#SYN-20540,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Cash on Delivery (COD),Low
28307,20231217,2515,122,1,1,#SYN-20540,2,550.0,302.5,0.0,1100.0,605.0,495.0,paid,fulfilled,Cash on Delivery (COD),Low
28308,20231217,2515,208,1,1,#SYN-20540,1,600.0,405.0,0.0,600.0,405.0,195.0,paid,fulfilled,Cash on Delivery (COD),Low
28309,20240920,6207,487,1,2,#SYN-20541,1,350.0,192.50000000000003,0.0,350.0,192.50000000000003,157.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
28310,20251009,6005,388,1,1,#SYN-20542,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28311,20251009,6005,536,1,3,#SYN-20542,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
28312,20251009,6005,351,1,1,#SYN-20542,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Cash on Delivery (COD),Low
28313,20240312,49,250,1,1,#SYN-20543,2,650.0,454.5,0.0,1300.0,909.0,391.0,paid,fulfilled,Cash on Delivery (COD),Low
28314,20230212,2515,369,1,1,#SYN-20544,1,350.0,249.04996630403392,0.0,350.0,249.04996630403392,100.95003369596608,paid,fulfilled,Cash on Delivery (COD),Low
28315,20230212,2515,1,1,3,#SYN-20544,5,999.0,549.45,999.0,4995.0,2747.25,1248.75,paid,fulfilled,Cash on Delivery (COD),Low
28316,20230212,2515,1,1,1,#SYN-20544,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28317,20240816,3384,627,1,1,#SYN-20545,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
28318,20230606,872,1,1,1,#SYN-20546,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28319,20230606,872,177,1,1,#SYN-20546,1,600.0,405.0,0.0,600.0,405.0,195.0,paid,fulfilled,Cash on Delivery (COD),Low
28320,20230606,872,1,1,1,#SYN-20546,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28321,20230606,872,615,1,1,#SYN-20546,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
28322,20250428,49,431,1,1,#SYN-20547,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Cash on Delivery (COD),Low
28323,20250428,49,316,1,2,#SYN-20547,2,150.0,82.5,0.0,300.0,165.0,135.0,paid,fulfilled,Cash on Delivery (COD),Low
28324,20231130,2515,580,1,1,#SYN-20548,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,voided,fulfilled,Cash on Delivery (COD),Low
28325,20250309,2515,1,1,2,#SYN-20549,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28326,20250309,2515,1,1,1,#SYN-20549,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28327,20250730,49,1,1,1,#SYN-20550,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28328,20250826,2515,553,1,1,#SYN-20551,1,499.0,274.45000000000005,0.0,499.0,274.45000000000005,224.54999999999995,pending,fulfilled,Cash on Delivery (COD),Low
28329,20250720,49,573,1,1,#SYN-20552,1,800.0,440.00000000000006,0.0,800.0,440.00000000000006,359.99999999999994,paid,fulfilled,Credit Card,Low
28330,20250720,49,1,1,1,#SYN-20552,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28331,20241107,120,555,1,1,#SYN-20553,1,499.0,274.45000000000005,0.0,499.0,274.45000000000005,224.54999999999995,paid,fulfilled,Cash on Delivery (COD),Medium
28332,20230307,2515,1,1,1,#SYN-20554,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28333,20231122,49,488,1,1,#SYN-20555,1,350.0,192.50000000000003,0.0,350.0,192.50000000000003,157.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
28334,20231122,49,1,1,2,#SYN-20555,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28335,20231122,49,1,1,1,#SYN-20555,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28336,20231122,49,1,1,1,#SYN-20555,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28337,20251020,49,521,1,1,#SYN-20556,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
28338,20230727,49,1,1,2,#SYN-20557,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28339,20230727,49,1,1,1,#SYN-20557,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Credit Card,Low
28340,20240229,4652,541,1,1,#SYN-20558,1,899.0,639.7026277352186,0.0,899.0,639.7026277352186,259.2973722647814,paid,fulfilled,Cash on Delivery (COD),Low
28341,20240229,4652,1,1,1,#SYN-20558,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Cash on Delivery (COD),Low
28342,20240229,4652,356,1,2,#SYN-20558,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Cash on Delivery (COD),Low
28343,20250925,49,2,1,1,#SYN-20559,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28344,20250925,49,663,1,2,#SYN-20559,2,350.0,192.50000000000003,0.0,700.0,385.00000000000006,314.99999999999994,paid,fulfilled,Credit Card,Low
28345,20250925,49,1,1,1,#SYN-20559,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28346,20240407,2515,587,1,1,#SYN-20560,1,500.0,275.0,100.0,500.0,275.0,125.0,paid,fulfilled,Cash on Delivery (COD),Low
28347,20240407,2515,530,1,1,#SYN-20560,1,499.0,274.45000000000005,0.0,499.0,274.45000000000005,224.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28348,20240407,2515,588,1,1,#SYN-20560,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Cash on Delivery (COD),Low
28349,20240407,2515,162,1,1,#SYN-20560,1,399.0,130.0,0.0,399.0,130.0,269.0,paid,fulfilled,Cash on Delivery (COD),Low
28350,20240914,49,331,1,1,#SYN-20561,2,700.0,385.00000000000006,0.0,1400.0,770.0000000000001,629.9999999999999,paid,fulfilled,Cash on Delivery (COD),Low
28351,20231010,2515,470,1,1,#SYN-20562,1,550.0,302.5,55.0,550.0,302.5,192.5,paid,fulfilled,Cash on Delivery (COD),Medium
28352,20260119,2515,452,1,1,#SYN-20563,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Credit Card,Low
28353,20260119,2515,1,1,1,#SYN-20563,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28354,20260119,2515,1,1,1,#SYN-20563,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28355,20240626,49,473,1,1,#SYN-20564,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Credit Card,Low
28356,20240626,49,4,1,1,#SYN-20564,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Credit Card,Low
28357,20240626,49,1,1,1,#SYN-20564,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28358,20230425,2515,1,1,2,#SYN-20565,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,High
28359,20240419,2515,533,1,1,#SYN-20566,5,499.0,274.45000000000005,0.0,2495.0,1372.2500000000002,1122.7499999999998,paid,fulfilled,Cash on Delivery (COD),Low
28360,20240419,2515,428,1,1,#SYN-20566,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28361,20250820,872,1,1,1,#SYN-20567,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28362,20250820,872,351,1,1,#SYN-20567,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Cash on Delivery (COD),Low
28363,20250820,872,1,1,1,#SYN-20567,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28364,20240102,2515,566,1,2,#SYN-20568,2,450.0,320.2070995337579,0.0,900.0,640.4141990675158,259.5858009324842,paid,fulfilled,Cash on Delivery (COD),Low
28365,20240102,2515,314,1,2,#SYN-20568,1,150.0,90.68721804511279,0.0,150.0,90.68721804511279,59.312781954887214,paid,fulfilled,Cash on Delivery (COD),Low
28366,20231202,2515,1,1,2,#SYN-20569,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28367,20231202,2515,1,1,1,#SYN-20569,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28368,20231202,2515,1,1,1,#SYN-20569,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28369,20251230,49,57,1,1,#SYN-20570,1,549.0,301.95000000000005,0.0,549.0,301.95000000000005,247.04999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28370,20240216,2515,672,1,1,#SYN-20571,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Credit Card,Low
28371,20241231,3384,1,1,3,#SYN-20572,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28372,20240227,49,1,1,1,#SYN-20573,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
28373,20250430,2515,1,1,1,#SYN-20574,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28374,20230824,2515,1,1,1,#SYN-20575,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28375,20230824,2515,1,1,1,#SYN-20575,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28376,20250702,2515,3,1,1,#SYN-20576,1,999.0,549.45,99.9,999.0,549.45,349.65,pending,fulfilled,Cash on Delivery (COD),Low
28377,20240608,49,1,1,2,#SYN-20577,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28378,20240717,49,116,1,1,#SYN-20578,5,550.0,302.5,0.0,2750.0,1512.5,1237.5,paid,fulfilled,Cash on Delivery (COD),Low
28379,20240717,49,508,1,2,#SYN-20578,1,499.0,274.45000000000005,0.0,499.0,274.45000000000005,224.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28380,20231020,2515,105,1,1,#SYN-20579,1,550.0,302.5,0.0,550.0,302.5,247.5,paid,fulfilled,Credit Card,Low
28381,20231020,2515,1,1,1,#SYN-20579,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28382,20231020,2515,1,1,1,#SYN-20579,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Credit Card,Low
28383,20240813,5655,1,1,1,#SYN-20580,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Cash on Delivery (COD),Low
28384,20240813,5655,418,1,1,#SYN-20580,5,999.0,549.45,0.0,4995.0,2747.25,2247.75,pending,fulfilled,Cash on Delivery (COD),Low
28385,20240111,2515,148,1,1,#SYN-20581,1,150.0,130.0,30.0,150.0,130.0,-10.0,paid,fulfilled,Cash on Delivery (COD),Low
28386,20250108,49,486,1,1,#SYN-20582,1,350.0,192.50000000000003,0.0,350.0,192.50000000000003,157.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
28387,20250614,49,538,1,2,#SYN-20583,1,650.0,357.50000000000006,130.0,650.0,357.50000000000006,162.49999999999994,paid,fulfilled,Cash on Delivery (COD),Low
28388,20250614,49,1,1,1,#SYN-20583,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28389,20230319,49,1,1,1,#SYN-20584,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28390,20230910,49,236,1,2,#SYN-20585,1,600.0,405.0,0.0,600.0,405.0,195.0,pending,fulfilled,Cash on Delivery (COD),Low
28391,20250727,2515,1,1,1,#SYN-20586,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28392,20230607,2515,492,1,1,#SYN-20587,1,420.0,231.00000000000003,0.0,420.0,231.00000000000003,188.99999999999997,paid,fulfilled,Cash on Delivery (COD),Medium
28393,20251109,832,75,1,1,#SYN-20588,1,250.0,130.0,0.0,250.0,130.0,120.0,paid,fulfilled,Credit Card,Low
28394,20251109,832,416,1,1,#SYN-20588,1,999.0,549.45,199.8,999.0,549.45,249.75,paid,fulfilled,Credit Card,Low
28395,20230404,2515,650,1,1,#SYN-20589,1,320.0,176.0,0.0,320.0,176.0,144.0,paid,fulfilled,Cash on Delivery (COD),Low
28396,20230404,2515,506,1,1,#SYN-20589,2,499.0,355.07409481632266,0.0,998.0,710.1481896326453,287.8518103673547,paid,fulfilled,Cash on Delivery (COD),Low
28397,20250619,49,104,1,1,#SYN-20590,1,550.0,302.5,0.0,550.0,302.5,247.5,paid,fulfilled,Credit Card,Low
28398,20240630,2515,1,1,1,#SYN-20591,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28399,20240213,3384,631,1,1,#SYN-20592,5,850.0,604.8356324526538,0.0,4250.0,3024.1781622632693,1225.8218377367307,paid,fulfilled,Cash on Delivery (COD),Low
28400,20240213,3384,356,1,1,#SYN-20592,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Cash on Delivery (COD),Low
28401,20240213,3384,541,1,2,#SYN-20592,2,899.0,639.7026277352186,0.0,1798.0,1279.4052554704372,518.5947445295628,paid,fulfilled,Cash on Delivery (COD),Low
28402,20240213,3384,1,1,2,#SYN-20592,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28403,20260117,2515,671,1,1,#SYN-20593,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Cash on Delivery (COD),Low
28404,20260117,2515,149,1,3,#SYN-20593,1,150.0,130.0,0.0,150.0,130.0,20.0,paid,fulfilled,Cash on Delivery (COD),Low
28405,20260117,2515,613,1,1,#SYN-20593,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
28406,20260117,2515,521,1,1,#SYN-20593,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
28407,20231204,5655,187,1,1,#SYN-20594,1,799.0,405.0,79.9,799.0,405.0,314.1,paid,fulfilled,Cash on Delivery (COD),Low
28408,20241207,1571,1,1,1,#SYN-20595,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Credit Card,Low
28409,20241207,1571,1,1,1,#SYN-20595,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28410,20241207,1571,604,1,1,#SYN-20595,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Credit Card,Low
28411,20250811,49,1,1,1,#SYN-20596,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28412,20240106,49,1,1,1,#SYN-20597,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28413,20230518,49,1,1,1,#SYN-20598,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28414,20230518,49,1,1,1,#SYN-20598,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
28415,20250909,5655,1,1,1,#SYN-20599,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28416,20250909,5655,128,1,1,#SYN-20599,1,480.0,188.4978540772532,0.0,480.0,188.4978540772532,291.50214592274676,paid,fulfilled,Cash on Delivery (COD),Low
28417,20230331,4652,1,1,2,#SYN-20600,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Credit Card,Low
28418,20231222,49,356,1,2,#SYN-20601,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Cash on Delivery (COD),Low
28419,20231222,49,568,1,1,#SYN-20601,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
28420,20231222,49,1,1,1,#SYN-20601,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28421,20231222,49,1,1,2,#SYN-20601,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28422,20241223,2515,137,1,2,#SYN-20602,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28423,20240625,49,3,1,1,#SYN-20603,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,High
28424,20251017,2515,217,1,1,#SYN-20604,1,500.0,405.0,0.0,500.0,405.0,95.0,paid,fulfilled,Cash on Delivery (COD),High
28425,20251017,2515,486,1,1,#SYN-20604,1,350.0,192.50000000000003,70.0,350.0,192.50000000000003,87.49999999999997,paid,fulfilled,Cash on Delivery (COD),High
28426,20230422,49,1,1,1,#SYN-20605,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28427,20230422,49,1,1,1,#SYN-20605,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
28428,20250413,49,505,1,1,#SYN-20606,1,420.0,231.00000000000003,0.0,420.0,231.00000000000003,188.99999999999997,paid,fulfilled,Credit Card,Medium
28429,20250413,49,1,1,2,#SYN-20606,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Medium
28430,20250413,49,1,1,1,#SYN-20606,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Medium
28431,20250716,2515,619,1,1,#SYN-20607,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Credit Card,Low
28432,20230713,2515,240,1,2,#SYN-20608,2,600.0,405.0,0.0,1200.0,810.0,390.0,paid,fulfilled,Credit Card,Low
28433,20251018,49,1,1,3,#SYN-20609,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Cash on Delivery (COD),Low
28434,20251018,49,1,1,1,#SYN-20609,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Cash on Delivery (COD),Low
28435,20231004,5624,245,1,2,#SYN-20610,1,600.0,405.0,0.0,600.0,405.0,195.0,pending,fulfilled,Cash on Delivery (COD),Low
28436,20230130,2515,129,1,1,#SYN-20611,1,480.0,264.0,0.0,480.0,264.0,216.0,paid,fulfilled,Cash on Delivery (COD),Medium
