ProcurementKey,DateKey,SupplierKey,ProductKey,QuantityRequested,UnitCost,TotalCost,LeadTimeDays,ReceivedDateKey,Status
9721,20230829,1,596,50,320.2070995337579,16010.354976687895,10.0,20230908.0,Received
9722,20231021,1,596,50,320.2070995337579,16010.354976687895,9.0,20231030.0,Received
9723,20240118,1,596,50,320.2070995337579,16010.354976687895,,,Confirmed
9724,20240310,1,596,50,320.2070995337579,16010.354976687895,6.0,20240316.0,Received
9725,20240425,1,596,50,320.2070995337579,16010.354976687895,,,Cancelled
9726,20240629,1,596,50,320.2070995337579,16010.354976687895,,,Confirmed
9727,20240911,1,596,50,320.2070995337579,16010.354976687895,9.0,20240920.0,Received
9728,20241027,1,596,50,320.2070995337579,16010.354976687895,10.0,20241106.0,Received
9729,20241219,1,596,50,320.2070995337579,16010.354976687895,6.0,20241225.0,Received
9730,20250225,1,596,50,320.2070995337579,16010.354976687895,9.0,20250306.0,Received
9731,20250427,1,596,50,320.2070995337579,16010.354976687895,11.0,20250508.0,Received
9732,20250612,1,596,50,320.2070995337579,16010.354976687895,6.0,20250618.0,Received
9733,20250822,1,596,50,320.2070995337579,16010.354976687895,,,Cancelled
9734,20251031,1,596,50,320.2070995337579,16010.354976687895,7.0,20251107.0,Received
9735,20251230,1,596,50,320.2070995337579,16010.354976687895,5.0,20260104.0,Received
9736,20230217,1,597,50,247.50000000000003,12375.000000000002,11.0,20230228.0,Received
9737,20230508,1,597,50,247.50000000000003,12375.000000000002,6.0,20230514.0,Received
9738,20230709,1,597,50,247.50000000000003,12375.000000000002,10.0,20230719.0,Received
9739,20230907,1,597,50,247.50000000000003,12375.000000000002,9.0,20230916.0,Received
9740,20231110,1,597,50,247.50000000000003,12375.000000000002,7.0,20231117.0,Received
9741,20240201,1,597,50,247.50000000000003,12375.000000000002,5.0,20240206.0,Received
9742,20240424,1,597,50,247.50000000000003,12375.000000000002,7.0,20240501.0,Received
9743,20240623,1,597,50,247.50000000000003,12375.000000000002,,,Cancelled
9744,20240816,1,597,50,247.50000000000003,12375.000000000002,6.0,20240822.0,Received
9745,20241026,1,597,50,247.50000000000003,12375.000000000002,5.0,20241031.0,Received
9746,20241212,1,597,50,247.50000000000003,12375.000000000002,10.0,20241222.0,Received
9747,20250304,1,597,50,247.50000000000003,12375.000000000002,8.0,20250312.0,Received
9748,20250514,1,597,50,247.50000000000003,12375.000000000002,,,Confirmed
9749,20250802,1,597,50,247.50000000000003,12375.000000000002,7.0,20250809.0,Received
9750,20251019,1,597,50,247.50000000000003,12375.000000000002,5.0,20251024.0,Received
9751,20251227,1,597,50,247.50000000000003,12375.000000000002,9.0,20260105.0,Received
9752,20230221,1,598,50,247.50000000000003,12375.000000000002,7.0,20230228.0,Received
9753,20230424,1,598,50,247.50000000000003,12375.000000000002,6.0,20230430.0,Received
9754,20230704,1,598,50,247.50000000000003,12375.000000000002,8.0,20230712.0,Received
9755,20230907,1,598,50,247.50000000000003,12375.000000000002,8.0,20230915.0,Received
9756,20231104,1,598,50,247.50000000000003,12375.000000000002,,,Cancelled
9757,20240106,1,598,50,247.50000000000003,12375.000000000002,9.0,20240115.0,Received
9758,20240227,1,598,50,247.50000000000003,12375.000000000002,,,Confirmed
9759,20240513,1,598,50,247.50000000000003,12375.000000000002,6.0,20240519.0,Received
9760,20240722,1,598,50,247.50000000000003,12375.000000000002,,,Cancelled
9761,20241018,1,598,50,247.50000000000003,12375.000000000002,9.0,20241027.0,Received
9762,20241223,1,598,50,247.50000000000003,12375.000000000002,11.0,20250103.0,Received
9763,20250212,1,598,50,247.50000000000003,12375.000000000002,6.0,20250218.0,Received
9764,20250412,1,598,50,247.50000000000003,12375.000000000002,5.0,20250417.0,Received
9765,20250614,1,598,50,247.50000000000003,12375.000000000002,5.0,20250619.0,Received
9766,20250903,1,598,50,247.50000000000003,12375.000000000002,9.0,20250912.0,Received
9767,20251112,1,598,50,247.50000000000003,12375.000000000002,5.0,20251117.0,Received
9768,20260120,1,598,50,247.50000000000003,12375.000000000002,8.0,20260128.0,Received
9769,20230228,1,599,50,247.50000000000003,12375.000000000002,11.0,20230311.0,Received
9770,20230524,1,599,50,247.50000000000003,12375.000000000002,6.0,20230530.0,Received
9771,20230720,1,599,50,247.50000000000003,12375.000000000002,8.0,20230728.0,Received
9772,20231017,1,599,50,247.50000000000003,12375.000000000002,6.0,20231023.0,Received
9773,20231206,1,599,50,247.50000000000003,12375.000000000002,11.0,20231217.0,Received
9774,20240128,1,599,50,247.50000000000003,12375.000000000002,10.0,20240207.0,Received
9775,20240416,1,599,50,247.50000000000003,12375.000000000002,6.0,20240422.0,Received
9776,20240610,1,599,50,247.50000000000003,12375.000000000002,7.0,20240617.0,Received
9777,20240728,1,599,50,247.50000000000003,12375.000000000002,10.0,20240807.0,Received
9778,20241003,1,599,50,247.50000000000003,12375.000000000002,10.0,20241013.0,Received
9779,20241210,1,599,50,247.50000000000003,12375.000000000002,,,Confirmed
9780,20250306,1,599,50,247.50000000000003,12375.000000000002,9.0,20250315.0,Received
9781,20250421,1,599,50,247.50000000000003,12375.000000000002,8.0,20250429.0,Received
9782,20250614,1,599,50,247.50000000000003,12375.000000000002,,,Cancelled
9783,20250904,1,599,50,247.50000000000003,12375.000000000002,9.0,20250913.0,Received
9784,20251113,1,599,50,247.50000000000003,12375.000000000002,7.0,20251120.0,Received
9785,20260114,1,599,50,247.50000000000003,12375.000000000002,7.0,20260121.0,Received
9786,20230330,1,600,50,247.50000000000003,12375.000000000002,9.0,20230408.0,Received
9787,20230525,1,600,50,247.50000000000003,12375.000000000002,10.0,20230604.0,Received
9788,20230718,1,600,50,247.50000000000003,12375.000000000002,6.0,20230724.0,Received
9789,20230902,1,600,50,247.50000000000003,12375.000000000002,6.0,20230908.0,Received
9790,20231118,1,600,50,247.50000000000003,12375.000000000002,6.0,20231124.0,Received
9791,20240201,1,600,50,247.50000000000003,12375.000000000002,10.0,20240211.0,Received
9792,20240417,1,600,50,247.50000000000003,12375.000000000002,8.0,20240425.0,Received
9793,20240711,1,600,50,247.50000000000003,12375.000000000002,,,Confirmed
9794,20241005,1,600,50,247.50000000000003,12375.000000000002,8.0,20241013.0,Received
9795,20241215,1,600,50,247.50000000000003,12375.000000000002,7.0,20241222.0,Received
9796,20250219,1,600,50,247.50000000000003,12375.000000000002,9.0,20250228.0,Received
9797,20250504,1,600,50,247.50000000000003,12375.000000000002,10.0,20250514.0,Received
9798,20250717,1,600,50,247.50000000000003,12375.000000000002,9.0,20250726.0,Received
9799,20251011,1,600,50,247.50000000000003,12375.000000000002,8.0,20251019.0,Received
9800,20251128,1,600,50,247.50000000000003,12375.000000000002,7.0,20251205.0,Received
9801,20230318,1,601,50,320.2070995337579,16010.354976687895,8.0,20230326.0,Received
9802,20230522,1,601,50,320.2070995337579,16010.354976687895,,,Cancelled
9803,20230719,1,601,50,320.2070995337579,16010.354976687895,10.0,20230729.0,Received
9804,20231002,1,601,50,320.2070995337579,16010.354976687895,7.0,20231009.0,Received
9805,20231210,1,601,50,320.2070995337579,16010.354976687895,9.0,20231219.0,Received
9806,20240130,1,601,50,320.2070995337579,16010.354976687895,10.0,20240209.0,Received
9807,20240412,1,601,50,320.2070995337579,16010.354976687895,8.0,20240420.0,Received
9808,20240531,1,601,50,320.2070995337579,16010.354976687895,6.0,20240606.0,Received
9809,20240817,1,601,50,320.2070995337579,16010.354976687895,9.0,20240826.0,Received
9810,20241003,1,601,50,320.2070995337579,16010.354976687895,,,Confirmed
9811,20241123,1,601,50,320.2070995337579,16010.354976687895,10.0,20241203.0,Received
9812,20250118,1,601,50,320.2070995337579,16010.354976687895,6.0,20250124.0,Received
9813,20250410,1,601,50,320.2070995337579,16010.354976687895,8.0,20250418.0,Received
9814,20250702,1,601,50,320.2070995337579,16010.354976687895,10.0,20250712.0,Received
9815,20250927,1,601,50,320.2070995337579,16010.354976687895,6.0,20251003.0,Received
9816,20251202,1,601,50,320.2070995337579,16010.354976687895,,,Confirmed
9817,20230221,1,602,50,247.50000000000003,12375.000000000002,5.0,20230226.0,Received
9818,20230417,1,602,50,247.50000000000003,12375.000000000002,8.0,20230425.0,Received
9819,20230610,1,602,50,247.50000000000003,12375.000000000002,7.0,20230617.0,Received
9820,20230827,1,602,50,247.50000000000003,12375.000000000002,5.0,20230901.0,Received
9821,20231102,1,602,50,247.50000000000003,12375.000000000002,11.0,20231113.0,Received
9822,20240107,1,602,50,247.50000000000003,12375.000000000002,10.0,20240117.0,Received
9823,20240225,1,602,50,247.50000000000003,12375.000000000002,6.0,20240302.0,Received
9824,20240429,1,602,50,247.50000000000003,12375.000000000002,7.0,20240506.0,Received
9825,20240727,1,602,50,247.50000000000003,12375.000000000002,9.0,20240805.0,Received
9826,20240927,1,602,50,247.50000000000003,12375.000000000002,11.0,20241008.0,Received
9827,20241211,1,602,50,247.50000000000003,12375.000000000002,5.0,20241216.0,Received
9828,20250129,1,602,50,247.50000000000003,12375.000000000002,11.0,20250209.0,Received
9829,20250320,1,602,50,247.50000000000003,12375.000000000002,5.0,20250325.0,Received
9830,20250601,1,602,50,247.50000000000003,12375.000000000002,7.0,20250608.0,Received
9831,20250825,1,602,50,247.50000000000003,12375.000000000002,5.0,20250830.0,Received
9832,20251019,1,602,50,247.50000000000003,12375.000000000002,6.0,20251025.0,Received
9833,20251209,1,602,50,247.50000000000003,12375.000000000002,10.0,20251219.0,Received
9834,20230216,1,603,50,247.50000000000003,12375.000000000002,6.0,20230222.0,Received
9835,20230513,1,603,50,247.50000000000003,12375.000000000002,10.0,20230523.0,Received
9836,20230712,1,603,50,247.50000000000003,12375.000000000002,9.0,20230721.0,Received
9837,20230907,1,603,50,247.50000000000003,12375.000000000002,8.0,20230915.0,Received
9838,20231201,1,603,50,247.50000000000003,12375.000000000002,,,Cancelled
9839,20240226,1,603,50,247.50000000000003,12375.000000000002,7.0,20240304.0,Received
9840,20240412,1,603,50,247.50000000000003,12375.000000000002,,,Cancelled
9841,20240703,1,603,50,247.50000000000003,12375.000000000002,7.0,20240710.0,Received
9842,20240915,1,603,50,247.50000000000003,12375.000000000002,8.0,20240923.0,Received
9843,20241030,1,603,50,247.50000000000003,12375.000000000002,5.0,20241104.0,Received
9844,20250126,1,603,50,247.50000000000003,12375.000000000002,5.0,20250131.0,Received
9845,20250415,1,603,50,247.50000000000003,12375.000000000002,,,Cancelled
9846,20250624,1,603,50,247.50000000000003,12375.000000000002,10.0,20250704.0,Received
9847,20250912,1,603,50,247.50000000000003,12375.000000000002,7.0,20250919.0,Received
9848,20251205,1,603,50,247.50000000000003,12375.000000000002,9.0,20251214.0,Received
9849,20260126,1,603,50,247.50000000000003,12375.000000000002,11.0,20260206.0,Received
9850,20230219,1,604,50,247.50000000000003,12375.000000000002,10.0,20230301.0,Received
9851,20230508,1,604,50,247.50000000000003,12375.000000000002,9.0,20230517.0,Received
9852,20230629,1,604,50,247.50000000000003,12375.000000000002,10.0,20230709.0,Received
9853,20230904,1,604,50,247.50000000000003,12375.000000000002,11.0,20230915.0,Received
9854,20231106,1,604,50,247.50000000000003,12375.000000000002,6.0,20231112.0,Received
9855,20240115,1,604,50,247.50000000000003,12375.000000000002,6.0,20240121.0,Received
9856,20240409,1,604,50,247.50000000000003,12375.000000000002,5.0,20240414.0,Received
9857,20240531,1,604,50,247.50000000000003,12375.000000000002,6.0,20240606.0,Received
9858,20240804,1,604,50,247.50000000000003,12375.000000000002,6.0,20240810.0,Received
9859,20241023,1,604,50,247.50000000000003,12375.000000000002,7.0,20241030.0,Received
9860,20250119,1,604,50,247.50000000000003,12375.000000000002,6.0,20250125.0,Received
9861,20250414,1,604,50,247.50000000000003,12375.000000000002,6.0,20250420.0,Received
9862,20250608,1,604,50,247.50000000000003,12375.000000000002,6.0,20250614.0,Received
9863,20250815,1,604,50,247.50000000000003,12375.000000000002,11.0,20250826.0,Received
9864,20251027,1,604,50,247.50000000000003,12375.000000000002,,,Cancelled
9865,20260106,1,604,50,247.50000000000003,12375.000000000002,6.0,20260112.0,Received
9866,20230330,1,605,50,247.50000000000003,12375.000000000002,9.0,20230408.0,Received
9867,20230521,1,605,50,247.50000000000003,12375.000000000002,6.0,20230527.0,Received
9868,20230718,1,605,50,247.50000000000003,12375.000000000002,10.0,20230728.0,Received
9869,20230904,1,605,50,247.50000000000003,12375.000000000002,5.0,20230909.0,Received
9870,20231120,1,605,50,247.50000000000003,12375.000000000002,10.0,20231130.0,Received
9871,20240110,1,605,50,247.50000000000003,12375.000000000002,5.0,20240115.0,Received
9872,20240227,1,605,50,247.50000000000003,12375.000000000002,6.0,20240304.0,Received
9873,20240510,1,605,50,247.50000000000003,12375.000000000002,11.0,20240521.0,Received
9874,20240629,1,605,50,247.50000000000003,12375.000000000002,,,Cancelled
9875,20240823,1,605,50,247.50000000000003,12375.000000000002,5.0,20240828.0,Received
9876,20241109,1,605,50,247.50000000000003,12375.000000000002,6.0,20241115.0,Received
9877,20250117,1,605,50,247.50000000000003,12375.000000000002,10.0,20250127.0,Received
9878,20250320,1,605,50,247.50000000000003,12375.000000000002,7.0,20250327.0,Received
9879,20250613,1,605,50,247.50000000000003,12375.000000000002,5.0,20250618.0,Received
9880,20250803,1,605,50,247.50000000000003,12375.000000000002,11.0,20250814.0,Received
9881,20251012,1,605,50,247.50000000000003,12375.000000000002,5.0,20251017.0,Received
9882,20260105,1,605,50,247.50000000000003,12375.000000000002,11.0,20260116.0,Received
9883,20230319,1,606,50,320.2070995337579,16010.354976687895,7.0,20230326.0,Received
9884,20230606,1,606,50,320.2070995337579,16010.354976687895,8.0,20230614.0,Received
9885,20230823,1,606,50,320.2070995337579,16010.354976687895,5.0,20230828.0,Received
9886,20231115,1,606,50,320.2070995337579,16010.354976687895,10.0,20231125.0,Received
9887,20231231,1,606,50,320.2070995337579,16010.354976687895,10.0,20240110.0,Received
9888,20240320,1,606,50,320.2070995337579,16010.354976687895,7.0,20240327.0,Received
9889,20240521,1,606,50,320.2070995337579,16010.354976687895,11.0,20240601.0,Received
9890,20240812,1,606,50,320.2070995337579,16010.354976687895,11.0,20240823.0,Received
9891,20241013,1,606,50,320.2070995337579,16010.354976687895,10.0,20241023.0,Received
9892,20250107,1,606,50,320.2070995337579,16010.354976687895,10.0,20250117.0,Received
9893,20250331,1,606,50,320.2070995337579,16010.354976687895,7.0,20250407.0,Received
9894,20250520,1,606,50,320.2070995337579,16010.354976687895,11.0,20250531.0,Received
9895,20250801,1,606,50,320.2070995337579,16010.354976687895,7.0,20250808.0,Received
9896,20250923,1,606,50,320.2070995337579,16010.354976687895,9.0,20251002.0,Received
9897,20251211,1,606,50,320.2070995337579,16010.354976687895,6.0,20251217.0,Received
9898,20230305,1,607,50,247.50000000000003,12375.000000000002,7.0,20230312.0,Received
9899,20230526,1,607,50,247.50000000000003,12375.000000000002,7.0,20230602.0,Received
9900,20230713,1,607,50,247.50000000000003,12375.000000000002,5.0,20230718.0,Received
9901,20230913,1,607,50,247.50000000000003,12375.000000000002,10.0,20230923.0,Received
9902,20231028,1,607,50,247.50000000000003,12375.000000000002,7.0,20231104.0,Received
9903,20231222,1,607,50,247.50000000000003,12375.000000000002,7.0,20231229.0,Received
9904,20240305,1,607,50,247.50000000000003,12375.000000000002,5.0,20240310.0,Received
9905,20240601,1,607,50,247.50000000000003,12375.000000000002,,,Cancelled
9906,20240802,1,607,50,247.50000000000003,12375.000000000002,6.0,20240808.0,Received
9907,20240927,1,607,50,247.50000000000003,12375.000000000002,5.0,20241002.0,Received
9908,20241220,1,607,50,247.50000000000003,12375.000000000002,7.0,20241227.0,Received
9909,20250313,1,607,50,247.50000000000003,12375.000000000002,6.0,20250319.0,Received
9910,20250515,1,607,50,247.50000000000003,12375.000000000002,7.0,20250522.0,Received
9911,20250810,1,607,50,247.50000000000003,12375.000000000002,7.0,20250817.0,Received
9912,20251016,1,607,50,247.50000000000003,12375.000000000002,6.0,20251022.0,Received
9913,20260105,1,607,50,247.50000000000003,12375.000000000002,9.0,20260114.0,Received
9914,20230226,1,608,50,247.50000000000003,12375.000000000002,7.0,20230305.0,Received
9915,20230416,1,608,50,247.50000000000003,12375.000000000002,9.0,20230425.0,Received
9916,20230626,1,608,50,247.50000000000003,12375.000000000002,,,Confirmed
9917,20230825,1,608,50,247.50000000000003,12375.000000000002,6.0,20230831.0,Received
9918,20231024,1,608,50,247.50000000000003,12375.000000000002,,,Confirmed
9919,20231230,1,608,50,247.50000000000003,12375.000000000002,6.0,20240105.0,Received
9920,20240227,1,608,50,247.50000000000003,12375.000000000002,7.0,20240305.0,Received
9921,20240430,1,608,50,247.50000000000003,12375.000000000002,10.0,20240510.0,Received
9922,20240717,1,608,50,247.50000000000003,12375.000000000002,6.0,20240723.0,Received
9923,20241010,1,608,50,247.50000000000003,12375.000000000002,6.0,20241016.0,Received
9924,20241215,1,608,50,247.50000000000003,12375.000000000002,8.0,20241223.0,Received
9925,20250204,1,608,50,247.50000000000003,12375.000000000002,,,Confirmed
9926,20250329,1,608,50,247.50000000000003,12375.000000000002,7.0,20250405.0,Received
9927,20250526,1,608,50,247.50000000000003,12375.000000000002,8.0,20250603.0,Received
9928,20250729,1,608,50,247.50000000000003,12375.000000000002,,,Cancelled
9929,20251021,1,608,50,247.50000000000003,12375.000000000002,10.0,20251031.0,Received
9930,20251213,1,608,50,247.50000000000003,12375.000000000002,9.0,20251222.0,Received
9931,20260129,1,608,50,247.50000000000003,12375.000000000002,10.0,20260208.0,Received
9932,20230326,1,609,50,247.50000000000003,12375.000000000002,8.0,20230403.0,Received
9933,20230618,1,609,50,247.50000000000003,12375.000000000002,11.0,20230629.0,Received
9934,20230910,1,609,50,247.50000000000003,12375.000000000002,11.0,20230921.0,Received
9935,20231117,1,609,50,247.50000000000003,12375.000000000002,9.0,20231126.0,Received
9936,20240123,1,609,50,247.50000000000003,12375.000000000002,,,Cancelled
9937,20240410,1,609,50,247.50000000000003,12375.000000000002,,,Cancelled
9938,20240708,1,609,50,247.50000000000003,12375.000000000002,,,Cancelled
9939,20240912,1,609,50,247.50000000000003,12375.000000000002,11.0,20240923.0,Received
9940,20241126,1,609,50,247.50000000000003,12375.000000000002,9.0,20241205.0,Received
9941,20250117,1,609,50,247.50000000000003,12375.000000000002,7.0,20250124.0,Received
9942,20250325,1,609,50,247.50000000000003,12375.000000000002,9.0,20250403.0,Received
9943,20250525,1,609,50,247.50000000000003,12375.000000000002,9.0,20250603.0,Received
9944,20250728,1,609,50,247.50000000000003,12375.000000000002,7.0,20250804.0,Received
9945,20250918,1,609,50,247.50000000000003,12375.000000000002,10.0,20250928.0,Received
9946,20251205,1,609,50,247.50000000000003,12375.000000000002,9.0,20251214.0,Received
9947,20230330,1,610,50,247.50000000000003,12375.000000000002,7.0,20230406.0,Received
9948,20230623,1,610,50,247.50000000000003,12375.000000000002,9.0,20230702.0,Received
9949,20230910,1,610,50,247.50000000000003,12375.000000000002,,,Confirmed
9950,20231114,1,610,50,247.50000000000003,12375.000000000002,9.0,20231123.0,Received
9951,20240202,1,610,50,247.50000000000003,12375.000000000002,,,Confirmed
9952,20240318,1,610,50,247.50000000000003,12375.000000000002,,,Cancelled
9953,20240520,1,610,50,247.50000000000003,12375.000000000002,,,Cancelled
9954,20240802,1,610,50,247.50000000000003,12375.000000000002,7.0,20240809.0,Received
9955,20241020,1,610,50,247.50000000000003,12375.000000000002,5.0,20241025.0,Received
9956,20250112,1,610,50,247.50000000000003,12375.000000000002,8.0,20250120.0,Received
9957,20250317,1,610,50,247.50000000000003,12375.000000000002,10.0,20250327.0,Received
9958,20250613,1,610,50,247.50000000000003,12375.000000000002,9.0,20250622.0,Received
9959,20250828,1,610,50,247.50000000000003,12375.000000000002,7.0,20250904.0,Received
9960,20251110,1,610,50,247.50000000000003,12375.000000000002,8.0,20251118.0,Received
9961,20260129,1,610,50,247.50000000000003,12375.000000000002,6.0,20260204.0,Received
9962,20230329,1,611,50,320.2070995337579,16010.354976687895,5.0,20230403.0,Received
9963,20230527,1,611,50,320.2070995337579,16010.354976687895,10.0,20230606.0,Received
9964,20230808,1,611,50,320.2070995337579,16010.354976687895,9.0,20230817.0,Received
9965,20231101,1,611,50,320.2070995337579,16010.354976687895,6.0,20231107.0,Received
9966,20240103,1,611,50,320.2070995337579,16010.354976687895,10.0,20240113.0,Received
9967,20240321,1,611,50,320.2070995337579,16010.354976687895,6.0,20240327.0,Received
9968,20240528,1,611,50,320.2070995337579,16010.354976687895,6.0,20240603.0,Received
9969,20240823,1,611,50,320.2070995337579,16010.354976687895,10.0,20240902.0,Received
9970,20241107,1,611,50,320.2070995337579,16010.354976687895,10.0,20241117.0,Received
9971,20250203,1,611,50,320.2070995337579,16010.354976687895,5.0,20250208.0,Received
9972,20250329,1,611,50,320.2070995337579,16010.354976687895,5.0,20250403.0,Received
9973,20250515,1,611,50,320.2070995337579,16010.354976687895,,,Cancelled
9974,20250702,1,611,50,320.2070995337579,16010.354976687895,11.0,20250713.0,Received
9975,20250920,1,611,50,320.2070995337579,16010.354976687895,8.0,20250928.0,Received
9976,20251218,1,611,50,320.2070995337579,16010.354976687895,6.0,20251224.0,Received
9977,20230221,1,612,50,247.50000000000003,12375.000000000002,5.0,20230226.0,Received
9978,20230519,1,612,50,247.50000000000003,12375.000000000002,8.0,20230527.0,Received
9979,20230706,1,612,50,247.50000000000003,12375.000000000002,9.0,20230715.0,Received
9980,20230911,1,612,50,247.50000000000003,12375.000000000002,9.0,20230920.0,Received
9981,20231122,1,612,50,247.50000000000003,12375.000000000002,11.0,20231203.0,Received
9982,20240122,1,612,50,247.50000000000003,12375.000000000002,5.0,20240127.0,Received
9983,20240406,1,612,50,247.50000000000003,12375.000000000002,11.0,20240417.0,Received
9984,20240703,1,612,50,247.50000000000003,12375.000000000002,9.0,20240712.0,Received
9985,20240912,1,612,50,247.50000000000003,12375.000000000002,9.0,20240921.0,Received
9986,20241203,1,612,50,247.50000000000003,12375.000000000002,9.0,20241212.0,Received
9987,20250122,1,612,50,247.50000000000003,12375.000000000002,,,Confirmed
9988,20250402,1,612,50,247.50000000000003,12375.000000000002,5.0,20250407.0,Received
9989,20250521,1,612,50,247.50000000000003,12375.000000000002,8.0,20250529.0,Received
9990,20250806,1,612,50,247.50000000000003,12375.000000000002,6.0,20250812.0,Received
9991,20251026,1,612,50,247.50000000000003,12375.000000000002,,,Confirmed
9992,20260107,1,612,50,247.50000000000003,12375.000000000002,5.0,20260112.0,Received
9993,20230226,1,613,50,247.50000000000003,12375.000000000002,9.0,20230307.0,Received
9994,20230523,1,613,50,247.50000000000003,12375.000000000002,5.0,20230528.0,Received
9995,20230721,1,613,50,247.50000000000003,12375.000000000002,7.0,20230728.0,Received
9996,20231004,1,613,50,247.50000000000003,12375.000000000002,10.0,20231014.0,Received
9997,20231118,1,613,50,247.50000000000003,12375.000000000002,10.0,20231128.0,Received
9998,20240130,1,613,50,247.50000000000003,12375.000000000002,8.0,20240207.0,Received
9999,20240323,1,613,50,247.50000000000003,12375.000000000002,6.0,20240329.0,Received
10000,20240616,1,613,50,247.50000000000003,12375.000000000002,8.0,20240624.0,Received
10001,20240904,1,613,50,247.50000000000003,12375.000000000002,9.0,20240913.0,Received
10002,20241102,1,613,50,247.50000000000003,12375.000000000002,6.0,20241108.0,Received
10003,20250106,1,613,50,247.50000000000003,12375.000000000002,7.0,20250113.0,Received
10004,20250401,1,613,50,247.50000000000003,12375.000000000002,10.0,20250411.0,Received
10005,20250623,1,613,50,247.50000000000003,12375.000000000002,9.0,20250702.0,Received
10006,20250831,1,613,50,247.50000000000003,12375.000000000002,,,Confirmed
10007,20251027,1,613,50,247.50000000000003,12375.000000000002,,,Confirmed
10008,20260103,1,613,50,247.50000000000003,12375.000000000002,9.0,20260112.0,Received
10009,20230313,1,614,50,247.50000000000003,12375.000000000002,,,Cancelled
10010,20230510,1,614,50,247.50000000000003,12375.000000000002,5.0,20230515.0,Received
10011,20230712,1,614,50,247.50000000000003,12375.000000000002,11.0,20230723.0,Received
10012,20230903,1,614,50,247.50000000000003,12375.000000000002,10.0,20230913.0,Received
10013,20231107,1,614,50,247.50000000000003,12375.000000000002,7.0,20231114.0,Received
10014,20231227,1,614,50,247.50000000000003,12375.000000000002,7.0,20240103.0,Received
10015,20240218,1,614,50,247.50000000000003,12375.000000000002,7.0,20240225.0,Received
10016,20240415,1,614,50,247.50000000000003,12375.000000000002,8.0,20240423.0,Received
10017,20240609,1,614,50,247.50000000000003,12375.000000000002,6.0,20240615.0,Received
10018,20240806,1,614,50,247.50000000000003,12375.000000000002,8.0,20240814.0,Received
10019,20240923,1,614,50,247.50000000000003,12375.000000000002,9.0,20241002.0,Received
10020,20241107,1,614,50,247.50000000000003,12375.000000000002,9.0,20241116.0,Received
10021,20250106,1,614,50,247.50000000000003,12375.000000000002,9.0,20250115.0,Received
10022,20250405,1,614,50,247.50000000000003,12375.000000000002,9.0,20250414.0,Received
10023,20250525,1,614,50,247.50000000000003,12375.000000000002,9.0,20250603.0,Received
10024,20250719,1,614,50,247.50000000000003,12375.000000000002,,,Cancelled
10025,20251001,1,614,50,247.50000000000003,12375.000000000002,6.0,20251007.0,Received
10026,20251208,1,614,50,247.50000000000003,12375.000000000002,,,Confirmed
10027,20230314,1,615,50,247.50000000000003,12375.000000000002,10.0,20230324.0,Received
10028,20230602,1,615,50,247.50000000000003,12375.000000000002,10.0,20230612.0,Received
10029,20230813,1,615,50,247.50000000000003,12375.000000000002,7.0,20230820.0,Received
10030,20231102,1,615,50,247.50000000000003,12375.000000000002,6.0,20231108.0,Received
10031,20240121,1,615,50,247.50000000000003,12375.000000000002,,,Cancelled
10032,20240322,1,615,50,247.50000000000003,12375.000000000002,11.0,20240402.0,Received
10033,20240515,1,615,50,247.50000000000003,12375.000000000002,,,Confirmed
10034,20240710,1,615,50,247.50000000000003,12375.000000000002,6.0,20240716.0,Received
10035,20240830,1,615,50,247.50000000000003,12375.000000000002,5.0,20240904.0,Received
10036,20241127,1,615,50,247.50000000000003,12375.000000000002,10.0,20241207.0,Received
10037,20250123,1,615,50,247.50000000000003,12375.000000000002,5.0,20250128.0,Received
10038,20250317,1,615,50,247.50000000000003,12375.000000000002,10.0,20250327.0,Received
10039,20250531,1,615,50,247.50000000000003,12375.000000000002,6.0,20250606.0,Received
10040,20250805,1,615,50,247.50000000000003,12375.000000000002,9.0,20250814.0,Received
10041,20251008,1,615,50,247.50000000000003,12375.000000000002,10.0,20251018.0,Received
10042,20251127,1,615,50,247.50000000000003,12375.000000000002,9.0,20251206.0,Received
10043,20260120,1,615,50,247.50000000000003,12375.000000000002,8.0,20260128.0,Received
10044,20230322,1,616,50,320.2070995337579,16010.354976687895,5.0,20230327.0,Received
10045,20230516,1,616,50,320.2070995337579,16010.354976687895,,,Confirmed
10046,20230731,1,616,50,320.2070995337579,16010.354976687895,,,Cancelled
10047,20231007,1,616,50,320.2070995337579,16010.354976687895,10.0,20231017.0,Received
10048,20231214,1,616,50,320.2070995337579,16010.354976687895,7.0,20231221.0,Received
10049,20240204,1,616,50,320.2070995337579,16010.354976687895,11.0,20240215.0,Received
10050,20240503,1,616,50,320.2070995337579,16010.354976687895,7.0,20240510.0,Received
10051,20240630,1,616,50,320.2070995337579,16010.354976687895,8.0,20240708.0,Received
10052,20240826,1,616,50,320.2070995337579,16010.354976687895,6.0,20240901.0,Received
10053,20241119,1,616,50,320.2070995337579,16010.354976687895,8.0,20241127.0,Received
10054,20250123,1,616,50,320.2070995337579,16010.354976687895,11.0,20250203.0,Received
10055,20250419,1,616,50,320.2070995337579,16010.354976687895,8.0,20250427.0,Received
10056,20250604,1,616,50,320.2070995337579,16010.354976687895,10.0,20250614.0,Received
